cyclone,Trough,Trough,,Finds the smallest of a stream of numbers,math,,[[message]]
creb,ffpoly,ffpoly,,finite field polynomial,,,[[message]]
iemlib,FIR~,FIR~,,"finite impuls response filter, with array-coefficients",signal filters,,[[signal]]
maxlib,fifo,fifo,,first in first out for floats,buffer,,[[message]]
maxlib,listfifo,listfifo,,first in first out for lists,buffer,,[[message]]
pdp,pdp_flip_lr,pdp_flip_lr,,flip left <-> right,image processors,,[[pdp]]
gem,pix_flip,pix_flip,,flip the pixels of a pix,pixes,,[[gem list]]
pdp,pdp_flip_tb,pdp_flip_tb,,flip top <-> bottom,image processors,,[[pdp]]
sigpack,rectify~,rectify~,,flips negative values to positive;,signal generators,,
creb,fmod,fmod,,floating point modulo,abstractions,,[[message]]
markex,randomF,randomF,randF,floating point random numbers,,,[[message]]
pdmtl,math.f.mod,math.f.mod,,Floating-point modulo operation. ,math,,[[message]]
iemlib,1p1z,1p1z,,float-message-filter 1.order,float operating,,[[message]]
creb,fmop~,fmop~,,fm operator,abstractions,,[[signal]]
cyclone,pong~,pong~,,fold or wrap a signal within a given range,signal math,,[[signal]]
sigpack,foldover~,foldover~,,foldover distortion;,signal generators,,
pdmtl,seq.timing.slave,seq.timing.slave,,Follows the timing of seq.timing.master. ,seq edit,,[[message]]
keyboardkeys,keybang,keybang,,for assignment of actions,,,
keyboardkeys,keyupdown,keyupdown,,for increase or decrease,,,
keyboardkeys,keytoggle,keytoggle,,for toggle of actions,,,
vanilla,clip (vanilla),clip,,force a number into a range,math,,[[message]]
percolate,formant~,formant~,,formant synthesis,"audio oscillators, tables",,[[signal]]
unauthorized,formant~,formant~,,Formant synthesis as described by JP Smets,,,
vanilla,makefilename,makefilename,,format a symbol with a variable field,glue,,[[message]]
cyclone,midiformat,midiformat,,Format data into a midi message,MIDI,,[[message]]
cyclone,xnoteout,xnoteout,,Formats a note-off midi message with release velocity,MIDI,,[[message]]
cyclone,xbendout,xbendout,,Formats an extra-precision midi pitch bend message,MIDI,,[[message]]
gem,pix_delay,pix_delay,,frame-wise delay,pixes,,[[gem list]]
pidip,pdp_pen,pdp_pen,,free hand drawing object,,,[[message]]
zexy,dfreq~,dfreq~,,frequency detector,analytic converters,,"[[message]], [[signal]]"
smlib,vftom,vftom,,frequency to midi on a vector,,,
smlib,vrms,vrms,,frequency to midi on a vector,,,
iemlib,f2note,f2note,,frequency to midi+cents+note,,,[[message]]
la-kitchen,seuil_n,seuil_n,,gap between samples: n,,,
vasp,vasp.gate,vasp.gate,,gates vasp under a value (amplitude),vasp utilities,,[[message]]
vasp,vasp.gather,vasp.gather,,gather several vasps into one,vasp basics,,[[message]]
pdp,pdp_cog,pdp_cog,,gaussian blob estimator,image processors,,[[pdp]]
vasp,vasp.osc,vasp.osc,,generate .....,vasp generators,,[[message]]
cyclone,rand~,rand~,,Generate a band-limited random signal,math,,[[message]]
gem,linear_path,linear_path,,generate a path from an array of points,manipulators,,[[gem list]]
gem,pix_rds,pix_rds,,generate a Random Dot Stereogram out of the image (aka: Magic Eye (tm)),pixes,,[[gem list]]
gem,pix_rectangle,pix_rectangle,,generate a rectangle in a pix buffer,pixes,,[[gem list]]
gem,spline_path,spline_path,,generate a spline from an array of knots,manipulators,,[[gem list]]
unauthorized,randomblock~,randomblock~,,Generate an audio block starting at a random value,,,
cyclone,click~,click~,,generate an impulse,oscillators and tables,,[[signal]]
vanilla,line~ (vanilla),line~,,generate audio ramps,audio glue,,[[signal]]
gem,part_source,part_source,,Generate particles,particles,,[[gem particle]]
cyclone,urn (cyclone),urn,,Generate random numbers without duplicates,math,,[[message]]
cyclone,decide,decide,,Generate random stream of bits,,,[[message]]
cyclone,Line~ (cyclone),Line~,,Generate signal ramp or envelope,time,,[[signal]]
pdmtl,synth.low.rumble~,synth.low.rumble~,,Generates a distant rumble.,synth edit,Taken from Andy Farnell's work. ,[[signal]]
pdmtl,synth.drips~,synth.drips~,,Generates a dripping sound.,synth edit,Taken from Andy Farnell's work. ,[[signal]]
pdmtl,synth.frying~,synth.frying~,,Generates a frying sound.,synth edit,Taken from Andy Farnell's work. ,[[signal]]
pdmtl,synth.gun.shot~,synth.gun.shot~,,Generates a gun shot.,synth edit,Taken from Andy Farnell's work. ,[[signal]]
pdmtl,synth.clap~,synth.clap~,,Generates a kind of clap sound.,synth edit,Taken from Andy Farnell's work. ,[[signal]]
pdmtl,seq.biorythm~,seq.biorythm~,,Generates a long lasting cycle that is inspired by biological rythms. Biological rythms are characterized by a duration (the period) a minimum and a maximum. ,seq edit,,[[signal]]
pdmtl,gems.bars.ntsc,gems.bars.ntsc,,Generates a ntsc cololr bar test pattern. ,gems edit,,[[message]]
pdmtl,synth.osc.square.pwm~,synth.osc.square.pwm~,,Generates a pulse width modulated square signal. ,synth edit,,[[signal]]
pdmtl,synth.rain~,synth.rain~,,Generates a rain sound.,synth edit,Taken from Andy Farnell's work. ,[[signal]]
pdmtl,random.integer,random.integer,,Generates a random integer included in a certain range. ,random edit,,[[message]]
pdmtl,random.f,random.f,,Generates a random.f in a certain range. ,random edit,,[[message]]
pdmtl,sample.generator,sample.generator,,"Generates a sample_id. It is to be used inside the ""sample_id"" abstractions. Works with sample.handler.",sample edit,Flags: internal sample_id,[[message]]
pdmtl,synth.wind~,synth.wind~,,Generates a wind sound.,synth edit,Taken from Andy Farnell's work. ,[[signal]]
creb,ramp~,ramp~,,generates an integer ramp,signal,,[[signal]]
pdmtl,synth.crackles~,synth.crackles~,,Generates crackles.,synth edit,Taken from Andy Farnell's work. ,[[signal]]
pdmtl,synth.colored.noise~,synth.colored.noise~,,Generates different colored noises.,synth edit,Taken from Andy Farnell's work.,[[signal]]
pdmtl,synth.gun.gas~,synth.gun.gas~,,Generates part of a gun sound.,synth edit,Taken from Andy Farnell's work. ,[[signal]]
mjlib,prob (mjlib),prob,,generates random events with a given probability,time,,[[message]]
pdmtl,synth.cranks~,synth.cranks~,,Generates six different crank sounds.,synth edit,Taken from Andy Farnell's work. ,[[signal]]
pdmtl,synth.bell~,synth.bell~,,Generates some bell sounds.,synth edit,Taken from Andy Farnell's work. ,[[signal]]
pdmtl,synth.applause~,synth.applause~,,Generates some crunchy clapping.,synth edit,Taken from Andy Farnell's work. ,[[signal]]
pdmtl,synth.lightning~,synth.lightning~,,Generates some lightning.,synth edit,Taken from Andy Farnell's work. ,[[signal]]
pdmtl,synth.hissing~,synth.hissing~,,Generates some random hissing.,synth edit,Taken from Andy Farnell's work. ,[[signal]]
pdmtl,timing.curve~,timing.curve~,,Generates sweet curves.,timing edit,Wraps a the cyclone objet curve~. ,[[message]]
pdmtl,synth.switch~,synth.switch~,,Generates the sound of a switch being turned on and off.,synth edit,Taken from Andy Farnell's work. ,[[signal]]
maxlib,gestalt,gestalt,,gestalt,music,,[[message]]
vanilla,sublist,sublist,,get a pointer into a list which is an element of another scalar,data templates,accessing data,[[message]]
vasp,vasp.offset?,vasp.offset?,,get a single vectored vasp's offset(s) into the buffer,vasp declaration,,[[message]]
zexy,packel,packel,,get a specified element of a list,,glue,[[message]]
gem,pix_crop,pix_crop,,get a sub-image of a pix,pixes,,[[gem list]]
vasp,vasp.frames?,vasp.frames?,,get a vasps frame count,vasp declaration,,[[message]]
vasp,vasp.vector,vasp.vector,,get a vector of a vasp,vasp declaration,,[[message]]
gem,pix_diff,pix_diff,,get absolute difference of two pixes,pixes,,[[gem list]]
vanilla,element,element,,get an array element,data templates,accessing data,[[message]]
cxc,ENV,ENV,,get and set environment variables etc ...;,,,
gem,pix_blob,pix_blob,,get center of gravity,pixes,,[[gem list]]
vanilla,unpack,unpack,,get elements of compound messages,glue,,[[message]]
gem,pix_info,pix_info,,"get information about the pix (like dimension, colorspace,...)",pixes,,[[gem list]]
zexy,minmax,minmax,,get minimum and maximum of a list of floats,math,,[[message]]
vanilla,get,get,,get numeric fields,data templates,accessing data,[[message]]
gem,pix_data,pix_data,,get pixel data information,pixes,,[[gem list]]
gem,pix_buffer_read,pix_buffer_read,,get pixes from a pix_buffer,pixes,,[[gem list]]
vanilla,receive~,receive~,,get signal from send~,audio glue,,[[signal]]
zexy,date,date,,get system date,,,[[message]]
zexy,time,time,,get system time,,,[[message]]
vasp,vasp.channel?,vasp.channel?,,get the channel of a multichannel vasp (MaxMSP only),vasp declaration,,[[message]]
zexy,operating_system,operating_system,,get the current OS,,,[[message]]
zexy,mtx_diag,mtx_diag,,get the diagonal of a matrix,matrix,,[[message]]
gem,pix_histo,pix_histo,,get the histogram of a pix,pixes,,[[gem list]]
hcs,hostname,hostname,,get the hostname of the machine,,,
gem,part_info,part_info,,"get the information (position, color, size,...) of each particle",particles,,[[gem particle]]
zexy,mtx_inverse,mtx_inverse,,get the inverse of a matrix,matrix,,[[message]]
zexy,length,length,,get the length of a list,,glue,[[message]]
zexy,mean (zexy),mean,,get the mean value of a list of floats,math,,[[message]]
zexy,mtx_mean,mtx_mean,,get the mean value of each column,matrix,,[[message]]
vasp,vasp.vectors?,vasp.vectors?,,get the number of vectors of a vasp,vasp declaration,,[[message]]
ggee,atan2~ (ggee),atan2~,,get the phase from a imaginary value of the fft,signal math,,[[signal]]
vanilla,samplerate~,samplerate~,,get the sample rate,audio glue,,[[signal]]
zexy,mtx_size,mtx_size,,get the size of a matrix,matrix,,[[message]]
vasp,vasp.size?,vasp.size?,,get the size of a vasp,vasp declaration,,[[message]]
vanilla,getsize,getsize,,get the size of an array,data templates,accessing data,[[message]]
zexy,mtx_trace,mtx_trace,,get the trace of a matrix,matrix,,[[message]]
pdmtl,number.fibonacci,number.fibonacci,,Gets a number in the Fibonacci serie ,number edit,,[[message]]
pdmtl,musical.dodeca,musical.dodeca,,"Given a seed \\\, the serie will always be the same.",musical edit,gets a note from the serie ,[[message]]
percolate,morse,morse,,granular sampling instrument,"audio oscillators, tables",,[[signal]]
pdmtl,sample.particular~,sample.particular~,,Granular synthesizer.,sample edit,Flags: sample_id ,[[signal]]
cyclone,Scope~ (cyclone),Scope~,,Graphical signal display,interface,,[[message]]
pdmtl,sample.bounds_,sample.bounds_,,Graphical version of sample.bounds.,sample edit,Flags: gui sample_id,[[message]]
pdmtl,timing.tempo_,timing.tempo_,,Graphical version of timing.tempo.,timing edit,,[[message]]
vanilla,max,max,,greater of 2 numbers,math,,[[message]]
vanilla,(greater than),>,,greater than,math,relational tests,[[message]]
cyclone,(signal greater than) (cyclone),>~,,Greater than for signals,signal math,,[[signal]]
cyclone,(signal greater than or equal),<=~,,Greater than or equal for signals,signal math,,[[signal]]
vanilla,(greater than or equal to),>=,,greater than or equal to,math,relational tests,[[message]]
pdmtl,sample.groove~,sample.groove~,,Groove a sample.,sample edit,"Flags: sample_id, Wraps xgroove~ from the xsample library",[[signal]]
oscx,OSCroute,OSCroute,,handle osc,osc,,
pdmtl,sample.handler,sample.handler,,"Handles the data of a synthd ""sample_id"" stream.",sample edit,Flags: internal sample_id,[[message]]
pdp,pdp_hthresh,pdp_hthresh,,hard thresholding,image processors,,[[pdp]]
sigpack,harmgen~,harmgen~,,harmonic generator;,signal generators,,
gem,part_gravity,part_gravity,,Have the particles accelerate in a direction,particles,,[[gem particle]]
pdmtl,convert.hex2dec,convert.hex2dec,,Hexadecimal to decimal conversion. ,convert edit,,[[message]]
vasp,vasp.fhp,vasp.fhp,,high pass,vasp filters,,[[message]]
vanilla,hip~,hip~,,high pass filter,signal filters,,[[signal]]
iemlib,hml_shelf~,hml_shelf~,,high-middle-low shelving-filter with freq- and gain-inlets,signal filters,,[[signal]]
iemlib,hp1~,hp1~,,highpass 1.order,signal filters,,[[signal]]
iemlib,hp10_bess~,hp10_bess~,,highpass 10.order with bessel characteristic,signal filters,,[[signal]]
iemlib,hp10_butt~,hp10_butt~,,highpass 10.order with butterworth characteristic,signal filters,,[[signal]]
iemlib,hp10_cheb~,hp10_cheb~,,highpass 10.order with chebyshev characteristic,signal filters,,[[signal]]
iemlib,hp10_crit~,hp10_crit~,,highpass 10.order with critical damping,signal filters,,[[signal]]
iemlib,hp2~,hp2~,,highpass 2.order,signal filters,,[[signal]]
iemlib,hp2_bess~,hp2_bess~,,highpass 2.order with bessel characteristic,signal filters,,[[signal]]
iemlib,hp2_butt~,hp2_butt~,,highpass 2.order with butterworth characteristic,signal filters,,[[signal]]
iemlib,hp2_cheb~,hp2_cheb~,,highpass 2.order with chebyshev characteristic,signal filters,,[[signal]]
iemlib,hp2_crit~,hp2_crit~,,highpass 2.order with critical damping,signal filters,,[[signal]]
iemlib,vcf_hp2~,vcf_hp2~,,highpass 2.order with freq- and Q-signal-inlets,signal filters,,[[signal]]
iemlib,hp3_bess~,hp3_bess~,,highpass 3.order with bessel characteristic,signal filters,,[[signal]]
iemlib,hp3_butt~,hp3_butt~,,highpass 3.order with butterworth characteristic,signal filters,,[[signal]]
iemlib,hp3_cheb~,hp3_cheb~,,highpass 3.order with chebyshev characteristic,signal filters,,[[signal]]
iemlib,hp3_crit~,hp3_crit~,,highpass 3.order with critical damping,signal filters,,[[signal]]
iemlib,hp4_bess~,hp4_bess~,,highpass 4.order with bessel characteristic,signal filters,,[[signal]]
iemlib,hp4_butt~,hp4_butt~,,highpass 4.order with butterworth characteristic,signal filters,,[[signal]]
iemlib,hp4_cheb~,hp4_cheb~,,highpass 4.order with chebyshev characteristic,signal filters,,[[signal]]
iemlib,hp4_crit~,hp4_crit~,,highpass 4.order with critical damping,signal filters,,[[signal]]
iemlib,vcf_hp4~,vcf_hp4~,,highpass 4.order with freq- and Q-signal-inlets,signal filters,,[[signal]]
iemlib,hp5_bess~,hp5_bess~,,highpass 5.order with bessel characteristic,signal filters,,[[signal]]
iemlib,hp5_butt~,hp5_butt~,,highpass 5.order with butterworth characteristic,signal filters,,[[signal]]
iemlib,hp5_cheb~,hp5_cheb~,,highpass 5.order with chebyshev characteristic,signal filters,,[[signal]]
iemlib,hp5_crit~,hp5_crit~,,highpass 5.order with critical damping,signal filters,,[[signal]]
iemlib,hp6_bess~,hp6_bess~,,highpass 6.order with bessel characteristic,signal filters,,[[signal]]
iemlib,hp6_butt~,hp6_butt~,,highpass 6.order with butterworth characteristic,signal filters,,[[signal]]
iemlib,hp6_cheb~,hp6_cheb~,,highpass 6.order with chebyshev characteristic,signal filters,,[[signal]]
iemlib,hp6_crit~,hp6_crit~,,highpass 6.order with critical damping,signal filters,,[[signal]]
iemlib,vcf_hp6~,vcf_hp6~,,highpass 6.order with freq- and Q-signal-inlets,signal filters,,[[signal]]
iemlib,hp7_bess~,hp7_bess~,,highpass 7.order with bessel characteristic,signal filters,,[[signal]]
iemlib,hp7_butt~,hp7_butt~,,highpass 7.order with butterworth characteristic,signal filters,,[[signal]]
iemlib,hp7_cheb~,hp7_cheb~,,highpass 7.order with chebyshev characteristic,signal filters,,[[signal]]
iemlib,hp7_crit~,hp7_crit~,,highpass 7.order with critical damping,signal filters,,[[signal]]
iemlib,hp8_bess~,hp8_bess~,,highpass 8.order with bessel characteristic,signal filters,,[[signal]]
iemlib,hp8_butt~,hp8_butt~,,highpass 8.order with butterworth characteristic,signal filters,,[[signal]]
iemlib,hp8_cheb~,hp8_cheb~,,highpass 8.order with chebyshev characteristic,signal filters,,[[signal]]
iemlib,hp8_crit~,hp8_crit~,,highpass 8.order with critical damping,signal filters,,[[signal]]
iemlib,vcf_hp8~,vcf_hp8~,,highpass 8.order with freq- and Q-signal-inlets,signal filters,,[[signal]]
iemlib,hp9_bess~,hp9_bess~,,highpass 9.order with bessel characteristic,signal filters,,[[signal]]
iemlib,hp9_butt~,hp9_butt~,,highpass 9.order with butterworth characteristic,signal filters,,[[signal]]
iemlib,hp9_cheb~,hp9_cheb~,,highpass 9.order with chebyshev characteristic,signal filters,,[[signal]]
iemlib,hp9_crit~,hp9_crit~,,highpass 9.order with critical damping,signal filters,,[[signal]]
creb,ti_hihat,ti_hihat,,hihat gop object,abstractions,,[[message]]
cyclone,sustain,sustain,,"Hold note-off messages \, output them on command",MIDI,,[[message]]
pdmtl,flow.hold~,flow.hold~,,Holds a signal to a fixed value. ,flow edit,,[[signal]]
pdp,pdp_phase_hor,pdp_phase_hor,,horizontal allpass,image abstractions,,[[pdp]]
pdp,pdp_blur_hor,pdp_blur_hor,,horizontal blur,image abstractions,,[[pdp]]
iemlib,hdl,hdl,,"horizontal dial, for multiplex usage",GUI,now vanilla,[[message]]
iemlib,hradio,hradio,,"horizontal radiobutton, only float in/out",GUI,now vanilla,[[message]]
iemlib,hsl,hsl,,horizontal slider,GUI,now vanilla,[[message]]
pdp,pdp_conv_sobel_hor,pdp_conv_sobel_hor,,horizontal sobel edge detector,image abstractions,,[[pdp]]
pdp,pdp_conv,pdp_conv,,horizontal/vertical seperable convolution filter,image processors,,[[pdp]]
pdmtl,gems.color.offset,gems.color.offset,,Hue offset to an other color that helps you create complementary colors or similar ones. ,gems edit,,[[message]]
pdmtl,input.hsv_,input.hsv_,,Hue saturation value (HSV) sliders ,input edit,,[[message]]
cyclone,cosh~,cosh~,,Hyperbolic cosine function (cosh(x)) for signals,signal math,,[[signal]]
cyclone,cosh,cosh,,Hyperbolic Cosine(x),math,,[[message]]
cyclone,sinh~,sinh~,,Hyperbolic sine function (sinh(x)) for signals,signal math,,[[signal]]
cyclone,sinh (cyclone),sinh,,Hyperbolic Sine(x),math,,[[message]]
cyclone,tanh~,tanh~,,Hyperbolic tangent function (tanh(x)) for signals,signal math,,[[signal]]
cyclone,tanh,tanh,,Hyperbolic Tangent(x),math,,[[message]]
zexy,mtx_eye,mtx_eye,,identity matrix,matrix,,[[message]]
zexy,mtx_egg,mtx_egg,,identity matrix (from upper-right to lower-left),matrix,,[[message]]
creb,lpfft~,lpfft~,,ifft + lowpass (for anti-aliased dynwav),abstractions,,[[signal]]
maxlib,ignore,ignore,,ignore too fast changing,time,,[[message]]
cyclone,comb~,comb~,,IIR comb filter,filter,,[[signal]]
iemlib,iem_route,iem_route,,improvement of route,,,[[message]]
iemlib,for++,for++,,incremental counter (triggered by internal metro),counter,,[[message]]
creb,idsfosc~,idsfosc~,,infinite discrete summation formula,abstractions,,[[signal]]
iemlib,init,init,,initialize a message via loadbang (abbr. ii),init,,[[message]]
cyclone,prepend,prepend,,Insert a list or message before another list or message,math,,[[message]]
vasp,vasp.int,vasp.int,,integral function,vasp arithmetic,,[[message]]
pmpd,iSeg2D,iSeg2D,,interaction with a 2d line segment,physical modelling,,
pmpd,iLine2D,iLine2D,,interaction with a line,physical modelling,,
pmpd,iPlane3D,iPlane3D,,interaction with a plane,physical modelling,,
cxc,proc,proc,,interface to the linux proc filesystem,,,
gem,pix_sig2pix~,pix_sig2pix~,,interpret 4 audio-signals as (RGBA) image-data,pixes,,[[gem list]]
gem,pix_pix2sig~,pix_pix2sig~,,interpret a pix as 4 (RGBA) audio-signals,pixes,,[[gem list]]
vanilla,spigot,spigot,,interruptible message connection,glue,,[[message]]
iemlib,gate (iemlib),gate,,interruptible message connection (like spigot),,,[[message]]
creb,inv,inv,,inverse,abstractions,,[[message]]
creb,idwt~,idwt~,,inverse,signal,,[[signal]]
creb,icep~,icep~,,inverse complex cepstrum,abstractions,,[[signal]]
vasp,vasp.c!fft,vasp.c!fft,,inverse complex fft,vasp fft objects,,[[message]]
motex,pol2rec~,pol2rec~,,inverse of rec2pol~,signal math,,[[signal]]
vasp,vasp.r!fft,vasp.r!fft,,inverse real fft,vasp fft objects,,[[message]]
pdp,pdp_invert,pdp_invert,,inverse video,image abstractions,,[[pdp]]
gem,pix_invert,pix_invert,,invert a pix,pixes,,[[gem list]]
pdmtl,flow.any,flow.any,,is a latch for anything,flow edit,Wraps iem's [iem_anything] ,[[message]]
unauthorized,audience~,audience~,,is a moving audience simulation,,,
pdmtl,flow.iter,flow.iter,,Iterates through n serialized floats. ,flow edit,,[[message]]
vasp,vasp.join 2,vasp.join 2,,join several vasps into one,vasp basics,,[[message]]
maxlib,lifo,lifo,,last in first out for floats,buffer,,[[message]]
creb,lattice~,lattice~,,lattice filter,signal,,[[signal]]
vasp,vasp.window,vasp.window,,left part of symmetrical window,vasp window functions,,[[message]]
vanilla,min,min,,lesser of 2 numbers,math,,[[message]]
gem,pix_background,pix_background,,"let through only pixels that differ from a static ""background"" image",pixes,,[[gem list]]
maxlib,speedlim (maxlib),speedlim,,lets input through every N miliseconds,time,,[[message]]
maxlib,allow,allow,,lets only 'allowed' floats or symbols through,glue,,[[message]]
gem,pix_levels,pix_levels,,level adjustment,pixes,,[[gem list]]
pdp,3dp_light,3dp_light,,light source,pdp 3d opengl,,[[pdpgl]]
cyclone,coll,coll,,like combo of store and assoc,,,[[message]]
zexy,envrms~,envrms~,,"like env~, but outputting rms instead of dB",analytic converters,,"[[message]], [[signal]]"
creb,frequor~,frequor~,,"like phasor, but for block spectra",abstractions,,[[signal]]
cyclone,deltaclip~,deltaclip~,,Limit the change between samples in an incoming signal,signal math,,[[signal]]
cyclone,speedlim (cyclone),speedlim,,Limit the speed of messages passing through,glue,,[[message]]
maxlib,limit,limit,,limiter for floats,,,[[message]]
pdmtl,flow.speed.limit,flow.speed.limit,,Limits the speed of incoming data.,flow edit,Similar to speed_limit. ,[[message]]
hcs,folder_list,folder_list,,list current directory;,,,
gem,pix_imageInPlace,pix_imageInPlace,,"load a series of image files directly into texture-buffer, display by number",pixes,,[[gem list]]
pidip,pdp_imgloader,pdp_imgloader,,load an image and blend it with a video source,,,[[message]]
gem,pix_multiimage,pix_multiimage,,"load in a series of image files, display by number",pixes,,[[gem list]]
gem,pix_image,pix_image,,load in an image file,pixes,,[[gem list]]
hcs,import,import,,load libraries from the patch,,,
pdmtl,sample.bank,sample.bank,,load many samples and ditribute them dynamically. ,sample edit,,[[message]]
pdmtl,init.lf,init.lf,,Loadbang a float. ,init edit,,[[message]]
pdmtl,init.ls,init.ls,,Loadbang a symbol. ,init edit,,[[message]]
vasp,vasp.valleys,vasp.valleys,,local minima of a vasp,vasp filters,,[[message]]
vasp,vasp.peaks,vasp.peaks,,local peaks of a vasp,vasp filters,,[[message]]
vanilla,log,log,,logarithm,math,,[[message]]
vasp,vasp.log,vasp.log,,logarithm,vasp transcendent,,[[message]]
vanilla,&&,&&,,logical AND,math,bit twiddling,[[message]]
vanilla,(logical OR),||,,logical OR,math,bit twiddling,[[message]]
cyclone,split (cyclone),split,,Look for a range of numbers,glue,,[[message]]
pdmtl,flow.split,flow.split,,look for a range of numbers ,flow edit,,[[message]]
vanilla,until,until,,looping mechanism,glue,,[[message]]
pdmtl,gems.loop,gems.loop,,Loops an image sequence (frames) with variable speed playback and seek function.,gems edit,,[[message]]
vasp,vasp.flp,vasp.flp,,low pass,vasp filters,,[[message]]
vanilla,lop~,lop~,,low pass filter,signal filters,,[[signal]]
vanilla,random,random,,lower math,math,,[[message]]
iemlib,lp1~,lp1~,,lowpass 1.order,signal filters,,[[signal]]
iemlib,lp1_t~,lp1_t~,,lowpass 1.order with time_constant inlet,signal filters,,[[signal]]
iemlib,lp10_bess~,lp10_bess~,,lowpass 10.order with bessel characteristic,signal filters,,[[signal]]
iemlib,lp10_butt~,lp10_butt~,,lowpass 10.order with butterworth characteristic,signal filters,,[[signal]]
iemlib,lp10_cheb~,lp10_cheb~,,lowpass 10.order with chebyshev characteristic,signal filters,,[[signal]]
iemlib,lp10_crit~,lp10_crit~,,lowpass 10.order with critical damping,signal filters,,[[signal]]
iemlib,lp2~,lp2~,,lowpass 2.order,signal filters,,[[signal]]
iemlib,lp2_bess~,lp2_bess~,,lowpass 2.order with bessel characteristic,signal filters,,[[signal]]
iemlib,lp2_butt~,lp2_butt~,,lowpass 2.order with butterworth characteristic,signal filters,,[[signal]]
iemlib,lp2_cheb~,lp2_cheb~,,lowpass 2.order with chebyshev characteristic,signal filters,,[[signal]]
iemlib,lp2_crit~,lp2_crit~,,lowpass 2.order with critical damping,signal filters,,[[signal]]
iemlib,vcf_lp2~,vcf_lp2~,,lowpass 2.order with freq- and Q-signal-inlets,signal filters,,[[signal]]
iemlib,lp3_bess~,lp3_bess~,,lowpass 3.order with bessel characteristic,signal filters,,[[signal]]
iemlib,lp3_butt~,lp3_butt~,,lowpass 3.order with butterworth characteristic,signal filters,,[[signal]]
iemlib,lp3_cheb~,lp3_cheb~,,lowpass 3.order with chebyshev characteristic,signal filters,,[[signal]]
iemlib,lp3_crit~,lp3_crit~,,lowpass 3.order with critical damping,signal filters,,[[signal]]
iemlib,lp4_bess~,lp4_bess~,,lowpass 4.order with bessel characteristic,signal filters,,[[signal]]
iemlib,lp4_butt~,lp4_butt~,,lowpass 4.order with butterworth characteristic,signal filters,,[[signal]]
iemlib,lp4_cheb~,lp4_cheb~,,lowpass 4.order with chebyshev characteristic,signal filters,,[[signal]]
iemlib,lp4_crit~,lp4_crit~,,lowpass 4.order with critical damping,signal filters,,[[signal]]
iemlib,vcf_lp4~,vcf_lp4~,,lowpass 4.order with freq- and Q-signal-inlets,signal filters,,[[signal]]
iemlib,lp5_bess~,lp5_bess~,,lowpass 5.order with bessel characteristic,signal filters,,[[signal]]
iemlib,lp5_butt~,lp5_butt~,,lowpass 5.order with butterworth characteristic,signal filters,,[[signal]]
iemlib,lp5_cheb~,lp5_cheb~,,lowpass 5.order with chebyshev characteristic,signal filters,,[[signal]]
iemlib,lp5_crit~,lp5_crit~,,lowpass 5.order with critical damping,signal filters,,[[signal]]
iemlib,lp6_bess~,lp6_bess~,,lowpass 6.order with bessel characteristic,signal filters,,[[signal]]
iemlib,lp6_butt~,lp6_butt~,,lowpass 6.order with butterworth characteristic,signal filters,,[[signal]]
iemlib,lp6_cheb~,lp6_cheb~,,lowpass 6.order with chebyshev characteristic,signal filters,,[[signal]]
iemlib,lp6_crit~,lp6_crit~,,lowpass 6.order with critical damping,signal filters,,[[signal]]
iemlib,vcf_lp6~,vcf_lp6~,,lowpass 6.order with freq- and Q-signal-inlets,signal filters,,[[signal]]
iemlib,lp7_bess~,lp7_bess~,,lowpass 7.order with bessel characteristic,signal filters,,[[signal]]
iemlib,lp7_butt~,lp7_butt~,,lowpass 7.order with butterworth characteristic,signal filters,,[[signal]]
iemlib,lp7_cheb~,lp7_cheb~,,lowpass 7.order with chebyshev characteristic,signal filters,,[[signal]]
iemlib,lp7_crit~,lp7_crit~,,lowpass 7.order with critical damping,signal filters,,[[signal]]
iemlib,lp8_bess~,lp8_bess~,,lowpass 8.order with bessel characteristic,signal filters,,[[signal]]
iemlib,lp8_butt~,lp8_butt~,,lowpass 8.order with butterworth characteristic,signal filters,,[[signal]]
iemlib,lp8_cheb~,lp8_cheb~,,lowpass 8.order with chebyshev characteristic,signal filters,,[[signal]]
iemlib,lp8_crit~,lp8_crit~,,lowpass 8.order with critical damping,signal filters,,[[signal]]
iemlib,vcf_lp8~,vcf_lp8~,,lowpass 8.order with freq- and Q-signal-inlets,signal filters,,[[signal]]
iemlib,lp9_bess~,lp9_bess~,,lowpass 9.order with bessel characteristic,signal filters,,[[signal]]
iemlib,lp9_butt~,lp9_butt~,,lowpass 9.order with butterworth characteristic,signal filters,,[[signal]]
iemlib,lp9_cheb~,lp9_cheb~,,lowpass 9.order with chebyshev characteristic,signal filters,,[[signal]]
iemlib,lp9_crit~,lp9_crit~,,lowpass 9.order with critical damping,signal filters,,[[signal]]
cyclone,lores~,lores~,,Low-pass filter with resonance,filter,,[[signal]]
gem,world_light,world_light,,make a light at infinity,gem lighting,,[[gem list]]
pdmtl,list.last.x,list.last.x,,Make a list out of the last X elements. ,list edit,,[[message]]
gem,light,light,,make a point light,nongeos,,[[gem list]]
vanilla,pack,pack,,make compound messages,glue,,[[message]]
gem,imageVert,imageVert,,make pixel colors to a height field map,geos,,[[gem list]]
cyclone,funnel,funnel,,Map an integer into a list identified by inlet number,glue,,[[message]]
zexy,index,index,,map symbols to indices,,,[[message]]
